state,year,dont_say_gay,hate_crimes_nolgbt,same_sex_marriage_ban,relig_lib_protection_discrim,decrim_same_sex,sports_ban,bathroom_ban,gac_ban,surgery_require_genderchange,lgbt_discrim_protect,lgbt_discrim_expire_rescind,hate_crimes_gayonly,conversion_ban,preemption_discrim,hate_crimeslgbt,Genderchange_x,No_surgery_genderchange,No_genderchange,same_sex_marriage_legal,Dim.1,Dim.2,std_1,std_2
South Dakota,2007,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2008,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2009,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2010,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2011,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2012,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2013,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2014,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.91297775882159,-0.0686859208686012,-1.07537451456765,0.0415991988888361
South Dakota,2015,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092
South Dakota,2016,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092
South Dakota,2017,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092
South Dakota,2018,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092
South Dakota,2019,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092
South Dakota,2020,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092
South Dakota,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.387020362108824,0.707291286805674,-0.217562296326409,-0.428366549361092
South Dakota,2022,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.235967593050234,2.75885101201097,-0.132648450647124,-1.67088088071016
South Dakota,2023,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.0224319396224734,5.55350056910895,-0.0126100452925224,-3.36344292661653
Tennessee,2000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2002,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2003,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2005,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2006,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2007,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2008,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2009,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2010,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2011,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2012,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2013,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2014,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Tennessee,2015,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Tennessee,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Tennessee,2017,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Tennessee,2018,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Tennessee,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.02700887801618,-0.0579384768431674,0.577329855802214,0.035090076554785
Tennessee,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.02700887801618,-0.0579384768431674,0.577329855802214,0.035090076554785
Tennessee,2021,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1.29456696585832,5.0671945137931,0.727736805127715,-3.06891470219873
Tennessee,2022,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1.29456696585832,5.0671945137931,0.727736805127715,-3.06891470219873
Tennessee,2023,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1.50810261928608,7.86184407089108,0.847775210482317,-4.7614767481051
Texas,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Texas,2001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2003,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2004,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2005,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2006,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2007,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2008,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2009,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2010,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2011,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2012,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2013,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2014,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Texas,2015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Texas,2016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Texas,2017,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Texas,2018,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Texas,2019,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Texas,2020,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.159513461150937,-0.133331556914516,-0.0896699975005786,0.0807514245147254
Texas,2021,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.799466091114234,1.69654663292033,0.449417383804223,-1.02750286979561
Texas,2022,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.799466091114234,1.69654663292033,0.449417383804223,-1.02750286979561
Texas,2023,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1.01300174454199,4.49119619001831,0.569455789158824,-2.72006491570198
Utah,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Utah,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Utah,2015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.909033853769438,-0.0813154929628007,0.511010561787738,0.0492482203299637
Utah,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.909033853769438,-0.0813154929628007,0.511010561787738,0.0492482203299637
Utah,2017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.909033853769438,-0.0813154929628007,0.511010561787738,0.0492482203299637
Utah,2018,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.909033853769438,-0.0813154929628007,0.511010561787738,0.0492482203299637
Utah,2019,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Utah,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Utah,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Utah,2022,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,3.27230671209428,1.82196052687093,1.83951707007956,-1.10345901119837
Utah,2023,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,3.48584236552204,4.61661008396891,1.95955547543416,-2.79602105710474
Vermont,2000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2002,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2005,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152
Vermont,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Vermont,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Vermont,2011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Vermont,2012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Vermont,2013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Vermont,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Vermont,2015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Vermont,2016,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Vermont,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Vermont,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Vermont,2019,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Vermont,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Vermont,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Vermont,2022,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701
Vermont,2023,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701
Virginia,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2009,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2011,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42485032614991,-0.635611165266626,-0.800975192079018,0.384953931541151
Virginia,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Virginia,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Virginia,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Virginia,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Virginia,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Virginia,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101107070562858,0.14036604240765,0.0568370261622215,-0.0850118167087768
Virginia,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Virginia,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Virginia,2022,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Virginia,2023,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Washington,2000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Washington,2001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6854708578637,-0.909308764588791,-0.947482215741818,0.550717172764654
Washington,2002,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Washington,2003,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Washington,2004,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Washington,2005,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Washington,2006,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Washington,2007,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Washington,2008,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394
Washington,2009,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.308978264509991,-1.05559721988789,0.173691173186491,0.639315861843454
Washington,2010,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.308978264509991,-1.05559721988789,0.173691173186491,0.639315861843454
Washington,2011,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.308978264509991,-1.05559721988789,0.173691173186491,0.639315861843454
Washington,2012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Washington,2013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Washington,2014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Washington,2015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Washington,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Washington,2017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.83493566122276,-0.279620012213618,1.03150339142773,0.169350113593526
Washington,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699
Washington,2019,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701
Washington,2020,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701
Washington,2021,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701
Washington,2022,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701
Washington,2023,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701
West Virginia,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
West Virginia,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485
