state_name,year,state,dont_say_gay,hate_crimes_nolgbt,same_sex_marriage_ban,relig_lib_protection_discrim,decrim_same_sex,sports_ban,bathroom_ban,gac_ban,surgery_require_genderchange,lgbt_discrim_protect,lgbt_discrim_expire_rescind,hate_crimes_gayonly,conversion_ban,preemption_discrim,hate_crimeslgbt,Genderchange_x,No_surgery_genderchange,No_genderchange,same_sex_marriage_legal,Dim.1,Dim.2,std_1,std_2,population_total,ID,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,hs_educ,hs_pct,college_educ,college_pct,incomepcap,evangelical_pop,pollib_median,state_num,unified,party_control,state.x,state_no,std_bowen1,std_bowen2,popfemale,popmale,pop_black,pop_white,pctblack.y,init,initiatives,std_init_use,dem_unified,rep_unified,lag_social,est_social,gop_control,dem_control,std_pop,std_inc,initiative
NEW HAMPSHIRE,2004,New Hampshire,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,1299169,879,658560,640940,16065,,,,,0.50690864698896,0.49334613125775,,,,,,37718,2.9000001,-0.520410014695611,,1,"",NH,29,-1.8517038,0.40176767,658560,640940,,,0.00879615359008312,1,0,-0.290064643871566,0,1,0.157250061631203,0.157250061631203,1,0,-0.712399543234829,-0.443447692243818,1
NEW HAMPSHIRE,2005,New Hampshire,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,1306819,929,664229,645711,17143,,,,,0.508279264381678,0.494108977601336,,,,,,38528,4.1999998,-0.509053155009718,,0,"",NH,29,-1.8267525,0.36384341,664229,645711,,,0.00925769191235304,1,0,-0.290064643871566,0,0,0.171808376908302,0.171808376908302,0,0,-0.711284819564368,-0.374221439804959,1
NEW HAMPSHIRE,2006,New Hampshire,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,1314895,979,666327,648568,18314,,,,,0.506753010696672,0.493246989303328,,,,,,41092,4.1999998,-0.653080341742232,,0,"",NH,29,-1.8267525,0.36384341,666327,648568,,,0.00971923116594553,1,0,-0.290064643871566,0,0,0.226166352629662,0.226166352629662,0,0,-0.710108021085592,-0.155090438257757,1
NEW HAMPSHIRE,2007,New Hampshire,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,1315828,1029,666529,649299,19174,,,,,0.506547208297741,0.493452791702259,,,,,,42984,4.1999998,-0.749851848925381,,1,"",NH,29,-1.2472183,-0.39924082,666529,649299,,,0.0101807694882154,1,0,-0.290064643871566,1,0,0.237096354365349,0.237096354365349,0,1,-0.70997206851245,0.0066084131179477,1
NEW HAMPSHIRE,2008,New Hampshire,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.877544074657122,-1.13099029995924,-0.493308680116301,0.684977209803394,1315809,1079,666722,649087,20038,,,,,0.506701200554184,0.493298799445816,,,,,,44194,4.1999998,-0.670577818913435,,1,"",NH,29,-1.2472183,-0.39924082,666722,649087,,,0.0106423078104854,1,0,-0.290064643871566,1,0,0.340759992599487,0.340759992599487,0,1,-0.709974837107187,0.110020469230317,1
NEW HAMPSHIRE,2009,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1324575,1129,671627,652948,20839,,,,,0.507050940867826,0.492949059132175,,,,,,42443,4.1999998,-0.661524489660997,,1,"",NH,29,-1.1100357,-0.57534999,671627,652948,,,0.0111038461327553,1,0,-0.290064643871566,1,0,0.449214637279511,0.449214637279511,0,1,-0.7086974949248,-0.0396278863504752,1
NEW HAMPSHIRE,2010,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1316807,1179,667076,649394,,,,,,0.506586006909137,0.493158071000534,,868307.265,65.9403591414687,310930.32,23.6124443445395,43586,4.1999998,-0.628193634123566,,1,"",NH,29,-1.1100357,-0.57534999,667076,649394,15035,1236050,0.0115653844550252,1,0,-0.290064643871566,1,0,0.496213495731354,0.496213495731354,0,1,-0.709829413025733,0.058058047646581,1
NEW HAMPSHIRE,2011,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1317807,1229,,,,,,,,,,,306276.913,23.24140887095,205036.86,15.5589445191898,49131,4.1999998,-0.565208539429127,,0,"",NH,29,-1.7832452,0.31420189,,,,,0.0115653844550252,1,0,-0.290064643871566,0,0,0.545800447463989,0.545800447463989,0,0,-0.709683697513255,0.53195875107062,1
NEW HAMPSHIRE,2012,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1320718,1279,,,,,,,,,,,308063.689,23.325470615226,214790.555,16.2631655660027,51123,4.1999998,-0.481833044045802,,0,"",NH,29,-1.7832452,0.31420189,,,,,0.0115653844550252,1,0,-0.290064643871566,0,0,0.701012194156647,0.701012194156647,0,0,-0.70925951965643,0.702204053364702,1
NEW HAMPSHIRE,2013,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1320718,1329,,,,0.00032,0.00914,12071.36252,422.62976,,,,309468.656,23.4318496454201,219466.62,16.6172203301538,50865,4.1999998,-0.522050203657732,,0,"",NH,29,-1.8341022,0.37254947,,,,,0.0115653844550252,1,0,-0.290064643871566,0,0,0.786707758903503,0.786707758903503,0,0,-0.70925951965643,0.680154209995288,1
NEW HAMPSHIRE,2014,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1320718,1379,,,,0.00032,0.00912,12044.94816,422.62976,,,,304050.506,23.0216068835285,217479.728,16.4667800393422,52643,13.3124768733978,-0.432673281117026,,0,"",NH,29,-1.8341022,0.37254947,,,,,0.0115653844550252,1,0,-0.290064643871566,0,0,0.793350398540497,0.793350398540497,0,0,-0.70925951965643,0.832110107324042,1
NEW HAMPSHIRE,2015,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1336350,1429,,,,0.00033,0.00909,,,,,,3084.41,0.230808545665432,2214.03,0.165677404871478,54684,13.0053818225861,-0.394122728183906,29,0,DIV,NH,29,-1.8341022,0.37254947,,,,,,1,0,-0.290064643871566,0,0,0.848548412322998,0.848548412322998,0,0,-0.706981694765366,1.00654317056813,1
NEW HAMPSHIRE,2016,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1342307,1479,,,,0.00035,0.00907,,,,,,296574,22.094349504249,233253,17.3770232890092,56321,17.2094017267227,-0.384413981316222,29,0,DIV,NH,29,-1.8341022,0.37254947,,,,,,0,0,-0.290064643871566,0,0,0.923149287700653,0.923149287700653,0,0,-0.706113667457531,1.14644857210197,0
NEW HAMPSHIRE,2017,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.648413322055643,-0.355013092284966,0.364503538124937,0.215011461553466,1348787,1529,,,,0.00038,0.00903,,,,,,309713,22.9623357876373,233006,17.2752258140092,58362,11.4535361528397,-0.370215299949281,29,1,REP,NH,29,-1.8341022,0.37254947,,,,,,0,0,-0.290064643871566,,,0.910365104675293,0.910365104675293,1,0,-0.705169430936671,1.32088163534606,0
NEW HAMPSHIRE,2018,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1.93473160386858,-0.304992278405713,1.08760337109748,0.184716668110639,1353465,1579,,,,,,,,,,,313831,23.1872268584707,235324,17.3867813353134,60831,13.4497523279719,-0.669294863425693,29,1,REP,NH,29,-1.8341022,0.37254947,,,,,,0,0,-0.290064643871566,,,0.94033008813858,0.94033008813858,1,0,-0.704487773769297,1.5318935085208,0
NEW HAMPSHIRE,2019,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,1359711,1629,,,,,,,,,,,314830,23.1541849701885,240067,17.6557371382595,64747,12.4924451112747,-0.651615402794196,29,0,DIV,NH,29,-1.8341022,0.37254947,,,,,,0,0,-0.290064643871566,,,0.983705997467041,0.983705997467041,0,0,-0.703577634678356,1.86657252648447,0
NEW HAMPSHIRE,2020,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,1378587,1679,,,,,,,,,,,,,,,68505,16.866260617799,-0.622400028326403,29,0,DIV,NH,29,-1.8341022,0.37254947,,,,,,0,0,-0.290064643871566,,,0.8924320936203,0.8924320936203,0,0,-0.700827108664812,2.1877481519971,0
NEW HAMPSHIRE,2021,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,1387505,1729,695758,,20291,0.0434758793662005,0.880307458351502,1221431,60323,0.501445400196756,0.498554599803244,0.0146240914447155,,,,,73279,8.41713312191536,,29,1,REP,"",,,,,,,,,0,0,-0.290064643871566,,,,1.00909829139709,1,0,-0.699527617724529,2.59575571884045,0
NEW HAMPSHIRE,2022,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,1395231,1779,,,,,,,,,,,,,,,74663,12.0397644782642,,29,1,REP,"",,,,,,,,,0,0,-0.290064643871566,,,,1.05540192127228,1,0,-0.69840181967512,2.71403859955079,0
NEW HAMPSHIRE,2023,New Hampshire,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,,1829,,,,,,,,,,,,,,,,,,29,1,REP,"",,,,,,,,,,,,,,,1.10170543193817,1,0,,,
NEW JERSEY,2000,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8414350,680,4300000,4100000,1244446,,,,,0.511031749332985,0.487262830759358,,,,,,38667,2.5999999,-1.9071403122179,,1,"",NJ,30,0.51793909,1.3646206,4300000,4100000,1141821,6104705,0.135931074619293,1,0,-0.290064643871566,0,1,0.00395270902663469,0.00395270902663469,1,0,0.324392702557404,-0.362341873028414,1
NEW JERSEY,2001,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8511116,730,,,1255376,,,,,,,,,,,,39635,2.5999999,-1.87132439399795,,1,"",NJ,30,0.9776485,1.4632703,,,,,0.135073110461235,1,0,-0.290064643871566,0,1,0.063713513314724,0.063713513314724,1,0,0.338493009837898,-0.279612228138519,1
NEW JERSEY,2002,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8575252,780,4400000,4200000,1264542,,,,,0.513104454539645,0.489781524787843,,,,,,39936,2.5999999,-1.84659302805725,,0,"",NJ,30,0.9776485,1.4632703,4400000,4200000,,,0.134235113859177,1,0,-0.290064643871566,0,0,0.101035006344318,0.101035006344318,0,0,0.347838619946218,-0.253887410874202,1
NEW JERSEY,2003,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8642412,830,4400000,4200000,1272297,,,,,0.509117130726931,0.485975442966616,,,,,,40423,2.5999999,-1.83073294426624,,0,"",NJ,30,0.82244313,1.2839965,4400000,4200000,,,0.134967729449272,1,0,-0.290064643871566,0,0,0.205650702118874,0.205650702118874,0,0,0.357624873764274,-0.212266194901703,1
NEW JERSEY,2004,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8685166,880,4500000,4200000,1277966,,,,,0.518124811891909,0.483583157765781,,,,,,42302,2.5999999,-1.87418067248258,,1,"",NJ,30,0.82244313,1.2839965,4500000,4200000,,,0.135700345039368,1,0,-0.290064643871566,1,0,0.131848528981209,0.131848528981209,0,1,0.36385479478478,-0.0516783821453877,1
NEW JERSEY,2005,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8703150,930,4500000,4200000,1280611,,,,,0.517054170041881,0.482583892039089,,,,,,43880,4.6999998,-1.94236674560162,,1,"",NJ,30,0.70369375,1.3071772,4500000,4200000,,,0.134864777326584,1,0,-0.290064643871566,1,0,0.108220472931862,0.108220472931862,0,1,0.366475342561193,0.0831846133466112,1
NEW JERSEY,2006,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8724560,980,4500000,4300000,1282481,,,,,0.515785323271317,0.492861531125925,,,,,,47500,4.6999998,-2.08873896628991,,1,"",NJ,30,0.70369375,1.3071772,4500000,4300000,,,0.135588958859444,1,0,-0.290064643871566,1,0,0.149560362100601,0.149560362100601,0,1,0.369595111683357,0.392566136591881,1
NEW JERSEY,2007,New Jersey,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.132066338951302,-0.783604058499966,-0.0742406828754606,0.474584902807093,8685920,1030,4400000,4200000,1285688,,,,,0.506566949730138,0.483541179287859,,,,,,50256,4.6999998,-2.35238856488746,,1,"",NJ,30,0.53944999,1.3548698,4400000,4200000,,,0.136313155293465,1,0,-0.290064643871566,1,0,0.101921610534191,0.101921610534191,0,1,0.363964664281188,0.628106323902368,1
NEW JERSEY,2008,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,8682661,1080,4400000,4300000,1291180,,,,,0.50675708748735,0.495239880953546,,,,,,52128,4.6999998,-2.29796376066765,,1,"",NJ,30,0.53944999,1.3548698,4400000,4300000,,,0.137037351727486,1,0,-0.290064643871566,1,0,0.228803992271423,0.228803992271423,0,1,0.363489777426021,0.788095885094398,1
NEW JERSEY,2009,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,8707739,1130,4400000,4300000,1301310,,,,,0.505297643854507,0.493813606494177,,,,,,49568,4.6999998,-2.27150495087101,,1,"",NJ,30,0.62515426,1.109174,4400000,4300000,,,0.136196076869965,1,0,-0.290064643871566,1,0,0.349155217409134,0.349155217409134,0,1,0.367144031047957,0.56930674158393,1
NEW JERSEY,2010,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,8799593,1180,4500000,4300000,,,,,,0.511387288025708,0.488658964113454,,5487071.644,62.3559708272871,2211224.332,25.1287114301764,51167,4.6999998,-2.29737103127604,,0,"",NJ,30,0.62515426,1.109174,4500000,4300000,1204826,6029248,0.136912047863007,1,0,-0.290064643871566,0,0,0.450280576944351,0.450280576944351,0,0,0.380528583731156,0.705964491768789,1
NEW JERSEY,2011,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,8834773,1230,,,,,,,,,,,1989076.035,22.5141725203353,1420875.953,16.0827669596038,52947,4.6999998,-2.19601709768466,,0,"",NJ,30,0.56170654,1.025064,,,,,0.136912047863007,1,0,-0.290064643871566,0,0,0.51135915517807,0.51135915517807,0,0,0.385654855460149,0.85809131811591,1
NEW JERSEY,2012,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,8864590,1280,,,,,,,,,,,1962463.524,22.1382322701896,1466763.2,16.5463174269763,54574,4.6999998,-2.24417922059453,,0,"",NJ,30,0.56170654,1.025064,,,,,0.135373711585999,1,0,-0.290064643871566,0,0,0.697866976261139,0.697866976261139,0,0,0.389999654895721,0.997142074557914,1
NEW JERSEY,2013,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,8864590,1330,,,,0.00189,0.00573,50794.1007,16754.0751,,,,1986238.455,22.4064334052675,1480763.351,16.7042508564976,54813,4.6999998,-2.38329285994886,,0,"",NJ,30,0.56170654,1.025064,,,,,0.135373711585999,1,0,-0.290064643871566,0,0,0.734454214572907,0.734454214572907,0,0,0.389999654895721,1.01756809225284,1
NEW JERSEY,2014,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,8864590,1380,,,,0.00193,0.00566,50173.5794,17108.6587,,,,1951529.702,22.014889600083,1530470.829,17.2649928423086,57065,17.391611635685,-2.48194581019186,,0,"",NJ,30,0.56170654,1.025064,,,,,0.135373711585999,1,0,-0.290064643871566,0,0,0.704023897647858,0.704023897647858,0,0,0.389999654895721,1.2100341669347,1
NEW JERSEY,2015,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,8867949,1430,,,,0.00197,0.0056,,,,,,19730.55,0.222492822184701,15580.58,0.175695417283072,59175,24.4808048009872,-2.49481478166796,30,0,DIV,NJ,30,0.56170654,1.025064,,,,,,1,0,-0.290064643871566,0,0,0.62187659740448,0.62187659740448,0,0,0.390489113302136,1.39036428131247,1
NEW JERSEY,2016,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,8870827,1480,,,,0.002,0.00555,,,,,,1931478,21.7733701716875,1589314,17.916187521186,60533,17.4914970993996,-2.47697376649436,30,0,DIV,NJ,30,0.56170654,1.025064,,,,,,0,0,-0.290064643871566,0,0,0.750099539756775,0.750099539756775,0,0,0.390908482547049,1.50642508478404,0
NEW JERSEY,2017,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3.12125394303569,-0.229599198334364,1.75460322440027,0.139055320150699,8885525,1530,,,,0.00204,0.00548,,,,,,1923882,21.6518663781825,1636942,18.4225692910661,62465,20.8952113986015,-2.50027373842749,30,0,DIV,NJ,30,0.56170654,1.025064,,,,,,1,1,0.339392154505543,,,0.774009346961975,0.774009346961975,0,0,0.393050209149458,1.67154251652709,1
NEW JERSEY,2018,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,8886025,1580,,,,,,,,,,,1849594,20.8146387164114,1672612,18.8229495190482,64914,20.6804429109431,-2.59705451232487,30,1,DEM,NJ,30,0.56170654,1.025064,,,,,,0,0,-0.290064643871566,,,0.830416440963745,0.830416440963745,0,1,0.393123066905697,1.88084509951816,0
NEW JERSEY,2019,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,8882190,1630,,,,,,,,,,,1886994,21.2446930317861,1696360,19.0984430641542,68438,17.34888702631,-2.82611930617225,30,1,DEM,NJ,30,0.56170654,1.025064,,,,,,0,0,-0.290064643871566,,,0.874139189720154,0.874139189720154,0,1,0.392564247915342,2.18202202988179,0
NEW JERSEY,2020,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,9271689,1680,,,,,,,,,,,,,,,71567,21.5025424999099,-2.92999394483718,30,1,DEM,NJ,30,0.56170654,1.025064,,,,,,0,0,-0.290064643871566,,,0.909424602985382,0.909424602985382,0,1,0.449320294310202,2.44944047911782,0
NEW JERSEY,2021,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,9267961,1730,4703570,,1194085,0.214894624610527,0.546278518004122,5062888,1991635,0.507508609498896,0.492491390501104,0.128840097622336,,,,,77009,14.7027480506877,,30,1,DEM,"",,,,,,,,,0,0,-0.290064643871566,,,,0.95201963186264,0,1,0.448777066879683,2.91453833809593,0
NEW JERSEY,2022,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,9261699,1780,,,,,,,,,,,,,,,78700,14.8629688354404,,30,1,DEM,"",,,,,,,,,0,0,-0.290064643871566,,,,0.998294949531555,0,1,0.447864596340542,3.0590588231257,0
NEW JERSEY,2023,New Jersey,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,4.43042840177685,-0.328159115433265,2.49055158635111,0.198747518231701,,1830,,,,,,,,,,,,,,,,,,30,1,DEM,"",,,,,,,,,,,,,,,1.04457020759583,0,1,,,
NEW MEXICO,2000,New Mexico,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679372590444087,-0.288224923807349,-0.381907194838177,0.17456162454485,1819046,681,924729,894317,42954,,,,,0.508359326811966,0.491640673188034,,,,,,22746,15.4,0.0134594059011626,,0,"",NM,31,-1.356724,0.35160062,924729,894317,34343,1214253,0.0190794449299574,1,0,-0.290064643871566,0,0,-0.291282176971436,-0.291282176971436,0,0,-0.636645399754047,-1.72302232374332,1
NEW MEXICO,2001,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.128554192762493,-0.5099064591778,0.0722663407873394,0.30882166158359,1830935,731,,,45618,,,,,,,,,,,,24751,15.4,0.00766397995787635,,0,"",NM,31,-1.3541468,0.3546311,,,,,0.0195353887975216,1,0,-0.290064643871566,0,0,-0.36373296380043,-0.36373296380043,0,0,-0.634912988026191,-1.55166598282984,1
NEW MEXICO,2002,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.128554192762493,-0.5099064591778,0.0722663407873394,0.30882166158359,1852044,781,942900,912159,48637,,,,,0.509113174417023,0.492514756668848,,,,,,24977,15.4,-0.0750835693565525,,0,"",NM,31,-1.3541468,0.3546311,942900,912159,,,0.0189391579478979,1,0,-0.290064643871566,0,0,-0.234872847795486,-0.234872847795486,0,0,-0.631837079273282,-1.53235100375431,1
NEW MEXICO,2003,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,1878562,831,952159,922455,51511,,,,,0.506855243532021,0.491043148961812,,,,,,25639,15.4,-0.80553546031545,,1,"",NM,31,-1.3909042,0.40720737,952159,922455,,,0.0193711053580046,1,0,-0.290064643871566,1,0,-0.101303078234196,-0.101303078234196,0,1,-0.627972995313377,-1.47577349867465,1
NEW MEXICO,2004,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,1903006,881,967222,936067,54708,,,,,0.508260089563564,0.491888622526676,,,,,,27092,15.4,-0.917181254783648,,1,"",NM,31,-1.3909042,0.40720737,967222,936067,,,0.0198030527681112,1,0,-0.290064643871566,1,0,-0.0984892770648003,-0.0984892770648003,0,1,-0.624411125326353,-1.35159356683062,1
NEW MEXICO,2005,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,1925985,931,979980,948404,57512,,,,,0.508820162150796,0.492425434258315,,,,,,28641,16.799999,-0.945167971515425,,1,"",NM,31,-1.4216355,0.49081883,979980,948404,,,0.0202350001782179,1,0,-0.290064643871566,1,0,-0.0759825482964516,-0.0759825482964516,0,1,-0.62106272856511,-1.21920904210495,1
NEW MEXICO,2006,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,1954599,981,989791,964808,60695,,,,,0.506390824921122,0.493609175078878,,,,,,30209,16.799999,-0.793358216232435,,1,"",NM,31,-1.4216355,0.49081883,989791,964808,,,0.0196336004883051,1,0,-0.290064643871566,1,0,-0.140421614050865,-0.140421614050865,0,1,-0.61689322489105,-1.08520069170479,1
NEW MEXICO,2007,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,1969915,1031,998142,971773,63738,,,,,0.506692928375082,0.493307071624918,,,,,,31675,16.799999,-0.997336862730212,,1,"",NM,31,-1.3290104,0.42011231,998142,971773,,,0.0200439486652613,1,0,-0.290064643871566,1,0,-0.176351472735405,-0.176351472735405,0,1,-0.61466144610193,-0.959909721241378,1
NEW MEXICO,2008,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,1984356,1081,1e+06,978326,66523,,,,,0.503941833017866,0.493019397729037,,,,,,33505,16.799999,-0.958610317608723,,1,"",NM,31,-1.3290104,0.42011231,1e+06,978326,,,0.0204543005675077,1,0,-0.290064643871566,1,0,-0.153772160410881,-0.153772160410881,0,1,-0.612557168386228,-0.803509669435067,1
NEW MEXICO,2009,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,2009671,1131,1e+06,994635,70292,,,,,0.497593884770194,0.494924293578402,,,,,,32394,16.799999,-0.982025782758108,,1,"",NM,31,-1.3557793,0.43653458,1e+06,994635,,,0.0208646506071091,1,0,-0.290064643871566,1,0,-0.196071699261665,-0.196071699261665,0,1,-0.608868380187835,-0.898460739138242,1
NEW MEXICO,2010,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,2065913,1181,1e+06,1e+06,,,,,,0.484047488931044,0.484047488931044,,1177466.501,56.9949703109473,346659.885,16.7799846847375,33368,16.799999,-0.932733302883936,,1,"",NM,31,-1.3557793,0.43653458,1e+06,1e+06,42550,1407876,0.0202619042247534,1,0,-0.290064643871566,1,0,-0.23118069767952,-0.23118069767952,0,1,-0.60067304833502,-0.815218307193245,1
NEW MEXICO,2011,New Mexico,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.05445600021581,-0.708210978428617,0.592759170427331,0.428923554847152,2078674,1231,,,,,,,,,,,418041.851,20.1109866674621,205517.034,9.88692955220492,35045,16.799999,-1.07035577661571,,0,"",NM,31,-1.3407625,0.3583945,,,,,0.0202619042247534,1,0,-0.290064643871566,0,0,-0.188950672745705,-0.188950672745705,0,0,-0.598813572680282,-0.671894325292052,1
